#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
BP-R43E-1_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R43E-1_assembly.fasta	lsa(A)	99.06	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
BP-R43E-1_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0170_assembly.fasta	lsa(A)	100.00	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0170_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0170_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0170_assembly.fasta	aph(3')-IIIa	99.87	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0170_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0170_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0170_assembly.fasta	dfrF	100.00	ncbi	NG_047755.1	trimethoprim-resistant dihydrofolate reductase DfrF
NS-0170_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1309_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1309_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1309_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-R26E-1_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R26E-1_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-R26E-1_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029C_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-21JUL14-0029C_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029C_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-21JUL14-0029C_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-21JUL14-0029C_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-13OCT14-0050I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-13OCT14-0050I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-13OCT14-0050I_assembly.fasta	str	100.00	ncbi	NG_048078.1	streptomycin adenylyltransferase Str
ES-M-ST001-13OCT14-0050I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-20OCT14-0053M_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-C-ST001-20OCT14-0053M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-20OCT14-0053M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-20OCT14-0053M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-20OCT14-0053M_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-20OCT14-0053M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1068_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1068_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1068_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC201-20OCT14-0203C_assembly.fasta	dfrE	98.38	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC201-20OCT14-0203C_assembly.fasta	lsa(A)	99.06	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1693_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1693_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-13OCT14-0050J_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-13OCT14-0050J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050J_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-13OCT14-0050J_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC501-20OCT14-0211C_assembly.fasta	lsa(A)	98.93	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC501-20OCT14-0211C_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1214_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1214_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1214_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1214_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1214_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1214_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST002-27APR15-0082B_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-27APR15-0082B_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-583_assembly.fasta	dfrE	98.99	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-583_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-583_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-583_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-583_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-583_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-583_assembly.fasta	catA7	100.00	ncbi	NG_047568.1	type A-7 chloramphenicol O-acetyltransferase
NS-583_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-583_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
NS-583_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
BP-H4-1_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-H4-1_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-19MAY15-0089I_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-19MAY15-0089I_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-19MAY15-0089I_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-19MAY15-0089I_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-19MAY15-0089I_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-19MAY15-0089I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-19MAY15-0089I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0687_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0687_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0687_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1649_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1649_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1649_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEnt-1158_assembly.fasta	dfrE	98.38	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEnt-1158_assembly.fasta	lsa(A)	98.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-01FEB16-0145A_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-01FEB16-0145A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-01FEB16-0145A_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-01FEB16-0145A_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1200_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1200_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-FC404-20JUL15-0555B_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-S-FC404-20JUL15-0555B_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-FC404-20JUL15-0555B_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-S-FC404-20JUL15-0555B_assembly.fasta	optrA	100.00	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
ES-S-FC404-20JUL15-0555B_assembly.fasta	fexA	99.65	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
ES-S-FC404-20JUL15-0555B_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-S-FC404-20JUL15-0555B_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-S-FC404-20JUL15-0555B_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-S-FC404-20JUL15-0555B_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-S-FC404-20JUL15-0555B_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-S-FC404-20JUL15-0555B_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-S-FC404-20JUL15-0555B_assembly.fasta	erm(B)	99.59	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-V-FC083-19JAN16-0764C_assembly.fasta	lsa(A)	99.33	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-FC083-19JAN16-0764C_assembly.fasta	dfrE	98.99	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03FEB15-0063L_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03FEB15-0063L_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03FEB15-0063L_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03FEB15-0063L_assembly.fasta	cfr(C)	99.07	ncbi	NG_060579.1	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(C)
ES-M-ST001-03FEB15-0063L_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1027_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1027_assembly.fasta	lsa(A)	99.27	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1104_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1104_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1104_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-07DEC15-0141K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-07DEC15-0141K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-07DEC15-0141K_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SS-0006_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0006_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0006_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0613_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0613_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1184_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1184_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1184_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1184_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
ES-A-FC606-15DEC15-0736C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC606-15DEC15-0736C_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC606-15DEC15-0736C_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0834_assembly.fasta	lsa(A)	99.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0834_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0834_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0834_assembly.fasta	catA7	99.85	ncbi	NG_047568.1	type A-7 chloramphenicol O-acetyltransferase
NS-0834_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-0834_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-S-FC022-12MAY14-0021E_assembly.fasta	lsa(A)	99.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-FC022-12MAY14-0021E_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-23NOV14-0060M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-23NOV14-0060M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-23NOV14-0060M_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
ES-M-ST001-23NOV14-0060M_assembly.fasta	dfrC	98.97	ncbi	NG_047752.1	trimethoprim-resistant dihydrofolate reductase DfrC
NS-0217_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0217_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0217_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0259_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0259_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0259_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0259_assembly.fasta	erm(B)	99.86	ncbi	NG_047802.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0259_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0259_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0259_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0722_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0722_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0722_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-01FEB16-0145M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-01FEB16-0145M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-01FEB16-0145M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-01FEB16-0145M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0290_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0290_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0290_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0290_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-0290_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089A_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-19MAY15-0089A_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-19MAY15-0089A_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-19MAY15-0089A_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-19MAY15-0089A_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089A_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-19MAY15-0089A_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-19MAY15-0089A_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03MAR15-0067C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03MAR15-0067C_assembly.fasta	fexA	99.65	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
ES-M-ST001-03MAR15-0067C_assembly.fasta	tet(W)	97.34	ncbi	NG_048292.1	tetracycline resistance ribosomal protection protein Tet(W)
ES-M-ST001-03MAR15-0067C_assembly.fasta	optrA	99.90	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
ES-M-ST001-03MAR15-0067C_assembly.fasta	erm(A)	87.16	ncbi	NG_047791.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
ES-M-ST001-03MAR15-0067C_assembly.fasta	lsa(A)	99.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03MAR15-0067C_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-M-ST001-03MAR15-0067C_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-W84-1_assembly.fasta	lsa(A)	98.60	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
BP-W84-1_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050B_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050B_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-13OCT14-0050B_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-13OCT14-0050B_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-13OCT14-0050B_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-13OCT14-0050B_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-13OCT14-0050B_assembly.fasta	lsa(E)	99.93	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-13OCT14-0050B_assembly.fasta	lnu(B)	99.88	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-13OCT14-0050B_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-M-ST001-13OCT14-0050B_assembly.fasta	str	100.00	ncbi	NG_048078.1	streptomycin adenylyltransferase Str
ES-M-ST001-13OCT14-0050B_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1288_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1288_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1288_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1288_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-17FEB15-0065D_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-17FEB15-0065D_assembly.fasta	lsa(A)	98.66	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
